196482,41222,1013987,1.00,27.200000,27.20,13.600000
94117,25102,1011755,1.00,59.800000,52.00,39.000000
139453,31975,1015320,3.00,16.600000,12.80,38.400000
126451,29887,1013120,1.00,28.000000,23.88,8.360000
12295,3025,1001720,2.00,18.600000,18.60,37.200000
222913,45757,1022843,1.00,19.800000,19.80,9.900000
2339,744,1000080,1.00,5.600000,5.60,5.600000
77377,22668,1002432,1.00,12.000000,4.50,4.500000
219898,45211,1021920,2.00,33.600000,29.00,14.500000
195231,41005,1014684,1.00,29.600000,29.60,29.600000
149639,33898,1016154,1.00,13.600000,11.45,45.780000
239799,49267,1018080,2.00,6.800000,6.80,13.600000
206739,42916,1012441,1.00,23.600000,23.60,11.800000
94741,25185,1011023,1.00,21.500000,18.60,18.600000
241577,49727,1021465,1.00,298.000000,298.00,298.000000
136174,31440,1013503,2.00,25.000000,19.80,19.800000
128362,30188,1010028,2.00,31.800000,19.43,13.600000
11618,2814,1010134,1.00,9.000000,9.00,4.500000
14041,3578,1001165,11.00,3.300000,3.23,35.530000
76177,22478,1010044,1.00,24.000000,24.00,6.000000
252147,52207,1014127,1.00,31.200000,31.20,15.600000
87790,24134,1013662,1.00,29.800000,29.80,14.900000
3454,984,1002572,1.00,7.800000,7.80,7.800000
114885,28052,1015320,6.00,16.600000,12.80,76.800000
162793,35959,1019840,0.70,39.800000,39.80,13.930000
113290,27838,1013989,1.00,42.000000,20.52,10.260000
171155,37232,1020866,1.00,9.800000,9.80,9.800000
52220,19003,1001666,1.00,13.500000,13.50,13.500000
154882,34856,1020786,1.00,28.000000,0.00,0.000000
10923,2647,1010254,1.00,11.600000,11.60,4.060000
123265,29351,1018380,1.00,75.000000,72.90,72.900000
244155,50372,1014040,4.00,6.500000,2.80,11.200000
17363,4615,1000416,1.00,7.500000,1.50,1.500000
176045,37969,1020843,0.70,29.800000,29.80,10.430000
229509,46973,1019600,2.00,5.500000,0.00,0.000000
87244,24054,1010142,4.00,26.000000,19.80,19.800000
147287,33460,1015640,2.00,98.000000,95.00,190.000000
174211,37728,1012401,2.00,7.800000,7.80,15.600000
172727,37487,1020089,1.00,19.000000,13.90,13.900000
195324,41027,1016741,2.00,27.600000,27.60,27.600000
46540,17333,1001489,1.00,8.600000,8.60,8.600000
90678,24558,1016341,1.00,35.800000,20.80,10.400000
48237,17892,1010731,1.00,15.800000,15.80,7.900000
22926,6717,1010946,1.00,2.600000,2.60,2.600000
107291,26934,1015580,1.00,29.000000,25.00,25.000000
141881,32371,1020060,1.00,6.900000,2.60,2.600000
185705,39327,1018265,1.00,85.000000,79.00,79.000000
182181,38818,1001447,1.00,35.600000,34.60,34.600000
202100,42128,1018564,5.00,29.800000,29.80,149.000000
191084,40272,1011601,1.00,19.800000,19.80,9.900000
187568,39644,1010067,1.00,6.900000,6.90,6.900000
90912,24579,1010265,1.00,25.000000,19.60,9.800000
69617,21419,1015560,1.00,69.000000,69.00,69.000000
106347,26791,1013120,1.00,28.000000,25.14,8.800000
105506,26672,1003045,1.00,68.000000,58.00,58.000000
123104,29323,1019502,4.00,16.800000,16.80,67.200000
88352,24215,1010121,3.00,29.000000,17.20,51.600000
31553,10109,1003441,1.00,6.800000,6.60,6.600000
53635,19221,1015634,1.00,14.600000,14.60,14.600000
204846,42594,1019934,1.00,58.000000,49.90,49.900000
125140,29656,1017407,1.00,28.000000,19.80,9.900000
1688,613,1010360,1.00,8.800000,8.54,8.540000
194532,40874,1014121,1.00,19.600000,19.60,9.800000
208928,43298,1012666,1.00,39.600000,37.62,13.170000
223586,45882,1020945,1.00,298.000000,298.00,298.000000
31683,10131,1003054,4.00,7.500000,6.45,25.800000
27424,8213,1001676,1.00,4.600000,4.53,4.530000
84183,23602,1003014,1.00,6.400000,6.40,6.400000
11210,2705,1011757,2.00,15.600000,15.60,9.360000
74517,22196,1015441,1.00,68.000000,68.00,68.000000
90003,24457,1018080,2.00,18.000000,13.80,27.600000
183486,39009,1014126,1.00,29.700000,19.80,9.900000
11539,2798,1010249,1.00,5.200000,5.20,13.000000
9326,2336,1001809,1.00,1.200000,1.20,1.200000
138565,31812,1002430,2.00,11.000000,9.90,19.800000
252540,52285,1014685,1.00,19.800000,19.80,7.920000
83725,23526,1012360,1.00,19.430000,18.85,6.600000
177041,38103,1019521,1.00,30.000000,15.80,15.800000
140972,32213,1017324,1.00,288.000000,288.00,288.000000
141866,32368,1020060,1.00,6.900000,2.60,2.600000
63476,20565,1016944,1.00,45.000000,42.75,42.750000
211333,43751,1021140,4.00,9.900000,9.90,39.600000
246159,50808,1020824,1.00,49.800000,49.80,49.800000
202687,42232,1012669,1.00,27.800000,27.80,13.900000
4506,1195,1010423,1.00,22.900000,22.90,22.900000
43442,15615,1000996,1.00,3.200000,3.10,3.100000
196979,41312,1018080,2.00,6.800000,6.80,13.600000
118500,28623,1010101,1.00,30.000000,15.20,15.200000
65034,20820,1010301,1.00,5.500000,4.90,4.900000
86891,23999,1016766,1.00,14.000000,13.80,13.800000
82522,23387,1014126,1.00,19.800000,18.81,9.410000
22918,6715,1012300,3.00,3.500000,3.50,10.500000
183663,39032,1021133,2.00,9.900000,8.80,17.600000
140977,32213,1019494,1.00,55.000000,39.90,39.900000
92500,24854,1011757,1.00,17.800000,17.80,17.800000
107395,26951,1001718,15.00,20.900000,18.62,279.300000
177175,38116,1020922,1.00,11.900000,10.90,10.900000
64070,20673,1016402,1.00,46.000000,46.00,46.000000
126738,29928,1017142,1.00,110.000000,100.00,100.000000
110923,27455,1001688,3.00,18.800000,13.90,41.700000
213353,44076,1015061,4.00,25.600000,9.60,19.200000
102813,26322,1014321,1.00,28.000000,7.38,3.690000
177299,38136,1013989,1.00,42.000000,21.60,10.800000
81925,23295,1013861,1.00,12.800000,12.80,12.800000
181860,38767,1012360,1.00,28.000000,9.98,4.990000
23972,7017,1002625,1.00,5.900000,5.90,5.900000
713,410,1001369,1.00,14.500000,14.07,14.070000
211024,43699,1015973,1.00,180.000000,180.00,180.000000
200141,41841,1021197,2.00,38.000000,38.00,76.000000
230767,47219,1015791,1.00,15.800000,15.80,15.800000
19702,5472,1011433,1.00,188.000000,59.90,59.900000
159891,35600,1020786,1.00,28.000000,0.00,0.000000
7467,1934,1010107,1.00,11.600000,11.60,7.540000
3124,907,1003082,13.00,7.500000,5.00,65.000000
194632,40888,1014121,1.00,19.600000,19.60,9.800000
68429,21260,1014123,2.00,17.600000,17.60,17.600000
138934,31865,1019521,1.00,30.000000,17.10,17.100000
127974,30128,1012360,1.00,20.000000,19.43,6.800000
130048,30462,1001617,1.00,29.000000,27.00,27.000000
116884,28366,1013580,1.00,27.600000,27.60,13.800000
109794,27298,1014321,1.00,28.000000,19.60,9.800000
189250,39940,1000743,1.00,88.000000,88.00,88.000000
103872,26454,1015300,1.00,88.000000,79.00,79.000000
94884,25205,1014340,4.00,25.700000,19.80,39.600000
240122,49340,1023186,2.00,8.800000,2.80,5.600000
209431,43393,1004141,1.00,37.800000,37.80,37.800000
104130,26487,1014640,1.00,16.600000,7.20,3.600000
234453,48168,1015320,3.00,14.000000,12.80,38.400000
128172,30161,1010085,2.00,26.000000,23.80,47.600000
221366,45450,1015640,1.00,95.000000,95.00,95.000000
41787,14880,1013540,4.00,11.600000,11.02,22.040000
23279,6815,1012680,2.00,39.800000,6.00,6.000000
216278,44562,1022958,1.00,13.800000,13.80,13.800000
219615,45171,1020539,1.00,39.900000,35.50,35.500000
133872,31070,1014122,1.00,32.000000,17.60,13.200000
129749,30406,1001008,24.00,2.500000,2.80,67.200000
84641,23672,1018202,1.00,12.900000,12.90,12.900000
145734,33143,1018940,1.00,15.800000,0.00,0.000000
155692,34973,1001231,4.00,7.200000,6.90,27.600000
234634,48215,1022460,1.00,48.000000,48.00,48.000000
168232,36783,1015320,1.00,16.600000,12.80,12.800000
118094,28551,1014821,1.00,160.000000,118.00,118.000000
212273,43904,1016860,1.00,19.800000,18.81,9.410000
215703,44482,1015061,0.70,25.600000,26.44,10.310000
60049,20031,1012663,1.00,19.800000,18.81,9.410000
234890,48290,1018780,1.00,59.800000,56.81,14.200000
5763,1489,1001713,2.00,12.800000,12.80,25.600000
77795,22736,1014122,4.00,17.600000,17.60,35.200000
63441,20559,1013989,1.00,21.600000,17.60,8.800000
216935,44686,1022423,1.00,25.600000,24.83,12.420000
218206,44917,1000745,1.00,32.000000,32.00,32.000000
137146,31600,1017183,1.00,45.000000,32.00,32.000000
220334,45280,1022570,1.00,20.000000,21.00,21.000000
207764,43093,1016320,1.00,98.000000,49.50,49.500000
231333,47348,1023303,4.00,9.980000,9.98,19.960000
55727,19461,1001721,1.00,16.600000,15.77,15.770000
62001,20339,1013989,1.00,21.600000,20.52,10.260000
106296,26784,1014921,1.00,45.000000,45.00,45.000000
210681,43624,1014320,1.00,19.800000,18.81,9.410000
98599,25739,1010249,1.00,16.000000,9.80,14.700000
26400,7892,1001762,1.00,4.800000,4.80,4.800000
83076,23448,1017752,1.00,12.800000,0.00,0.000000
134557,31177,1019843,1.00,20.000000,19.00,9.500000
66083,20948,1010091,1.00,16.800000,15.96,15.960000
163683,36069,1021148,2.00,4.800000,4.80,9.600000
110924,27455,1001689,3.00,18.800000,13.90,41.700000
138811,31845,1011788,2.00,30.000000,19.98,79.920000
212021,43865,1019637,1.00,20.000000,20.00,20.000000
57959,19730,1011022,1.00,15.800000,15.80,15.800000
100321,25979,1010142,2.00,26.000000,19.80,9.900000
242204,49869,1015320,2.00,14.000000,12.80,25.600000
241713,49753,1021133,2.00,8.800000,8.80,17.600000
162941,35976,1014944,1.00,23.000000,17.80,17.800000
222955,45766,1020681,1.00,25.900000,18.90,18.900000
191604,40371,1014740,1.00,25.140000,21.60,7.560000
240161,49363,1021035,2.00,3.600000,3.60,7.200000
98064,25665,1014222,1.00,16.000000,13.80,13.800000
204840,42593,1014124,2.00,25.000000,23.60,16.520000
163750,36076,1012644,1.00,88.000000,38.00,38.000000
43063,15413,1003574,1.00,5.800000,5.80,5.800000
151686,34283,1020261,1.00,30.000000,29.80,14.900000
64475,20734,1001927,2.00,93.000000,93.00,186.000000
126924,29961,1014620,1.00,95.000000,77.90,77.900000
113106,27813,1010154,2.00,40.000000,39.60,39.600000
37308,13174,1001799,1.00,2.600000,2.52,2.520000
104564,26545,1010142,2.00,26.000000,18.81,9.400000
79156,22922,1002793,1.00,6.200000,6.20,6.200000
142464,32497,1019581,1.00,30.000000,15.80,15.800000
174141,37720,1021134,1.00,49.900000,43.80,43.800000
236001,48552,1011312,1.00,15.800000,15.80,15.800000
125771,29767,1014821,1.00,160.000000,118.00,118.000000
29378,9023,1011886,1.00,1.300000,1.30,1.300000
160208,35624,1020925,2.00,11.900000,10.90,21.800000
198449,41564,1020486,1.00,8.900000,6.90,6.900000
144453,32870,1019500,3.00,14.000000,14.00,42.000000
130507,30526,1015320,3.00,16.600000,14.00,42.000000
5007,1311,1000337,1.00,1.050000,1.05,1.050000
3418,980,1003785,1.00,18.900000,18.90,18.900000
184219,39121,1015978,1.00,45.000000,45.00,45.000000
240350,49404,1019741,1.00,38.000000,38.00,38.000000
184556,39171,1020361,2.00,32.000000,26.80,53.600000
210037,43508,1018344,1.00,29.800000,29.80,14.900000
141360,32290,1014045,1.00,10.800000,5.60,5.600000
72672,21912,1011281,1.00,69.000000,69.00,62.100000
51343,18876,1012661,2.00,15.600000,15.60,15.600000
88332,24213,1014127,1.00,44.900000,31.20,15.600000
25320,7616,1010286,1.00,7.600000,4.00,6.000000
42537,15192,1013180,1.00,13.600000,0.00,0.000000
157663,35290,1017046,1.00,13.800000,13.80,13.800000
47289,17532,1002270,2.00,3.500000,3.33,6.660000
11304,2742,1002535,1.00,8.900000,8.90,8.900000
58740,19851,1003312,2.00,8.700000,8.70,17.400000
237300,48771,1021133,2.00,8.800000,8.80,17.600000
193984,40785,1011153,2.00,8.600000,8.60,17.200000
248869,51415,1015580,1.00,29.000000,29.00,29.000000
181702,38740,1016773,2.00,78.000000,67.50,135.000000
20082,5616,1001969,1.00,5.600000,5.60,5.600000
90271,24497,1010121,1.00,29.000000,17.20,17.200000
235409,48404,1012666,1.00,39.600000,9.20,3.220000
202426,42182,1018759,1.00,46.000000,43.70,43.700000
236828,48692,1022216,1.00,14.600000,13.80,13.800000
176350,38014,1015320,3.00,16.600000,12.80,38.400000
239962,49301,1014040,4.00,6.500000,2.80,11.200000
125498,29727,1014126,1.00,29.700000,19.80,9.900000
241396,49689,1011755,3.00,45.600000,45.60,68.400000
11723,2861,1003055,2.00,72.000000,72.00,144.000000
74386,22179,1016133,5.00,3.800000,3.61,18.050000
247198,51014,1001958,1.00,13.800000,13.80,13.800000
192158,40479,1019934,1.00,58.000000,58.00,58.000000
163056,35991,1016342,1.00,35.000000,29.60,14.800000
89328,24347,1014700,1.00,39.400000,25.60,12.800000
183599,39023,1013989,3.00,42.000000,21.00,31.500000
170117,37076,1021133,6.00,9.900000,8.80,52.800000
67849,21189,1016430,1.00,268.000000,268.00,268.000000
93215,24961,1012663,1.00,28.800000,19.43,6.800000
191384,40333,1014121,2.00,19.600000,19.60,19.600000
192377,40523,1018862,1.00,89.000000,89.00,89.000000
123867,29462,1013581,1.00,33.800000,29.80,10.430000
123400,29384,1011361,1.00,30.000000,19.80,9.900000
135674,31355,1013990,1.00,13.800000,13.80,6.900000
158795,35453,1014944,1.00,17.800000,17.80,17.800000
1905,639,1010269,2.00,3.200000,3.10,3.100000
148530,33722,1010362,1.00,109.000000,52.80,52.800000
8483,2192,1010769,1.00,1.800000,1.80,1.800000
58946,19878,1010199,1.00,23.900000,22.71,22.710000
182098,38805,1014127,1.00,44.900000,29.64,14.820000
4024,1099,1010491,2.00,7.900000,7.90,15.800000
76754,22585,1011281,2.00,69.000000,69.00,124.200000
3450,983,1010265,1.00,3.160000,3.07,1.530000
221517,45476,1022361,1.00,19.900000,0.00,0.000000
201436,42020,1000742,1.00,36.000000,36.00,36.000000
116316,28261,1001720,1.00,18.600000,15.80,15.800000
112600,27710,1010025,1.00,31.800000,18.24,9.120000
136081,31427,1018665,1.00,280.000000,258.00,258.000000
211221,43730,1015320,2.00,14.000000,12.80,25.600000
87137,24025,1016741,2.00,30.000000,5.90,5.900000
125986,29802,1010284,4.00,35.000000,11.98,23.960000
237275,48767,1021461,1.00,60.000000,60.00,60.000000
74021,22117,1000471,1.00,64.800000,64.80,64.800000
175683,37922,1014222,1.00,16.000000,9.90,9.900000
110437,27385,1000531,1.00,25.500000,23.90,23.900000
137796,31692,1016342,1.00,35.000000,28.12,9.840000
237929,48865,1017581,1.00,55.000000,55.00,55.000000
13328,3320,1000293,1.00,5.600000,4.98,4.980000
167861,36733,1019628,1.00,48.000000,42.00,42.000000
194565,40876,1014123,1.00,19.800000,17.60,8.800000
170783,37173,1020748,1.00,19.800000,16.90,16.900000
84044,23570,1010144,2.00,19.800000,19.80,39.600000
80130,23052,1010051,1.00,23.200000,23.20,11.600000
19438,5347,1010930,1.00,2.800000,2.80,2.800000
180892,38611,1020415,1.00,8.500000,8.50,8.500000
107625,26984,1017606,1.00,78.000000,68.00,68.000000
113274,27834,1013120,1.00,28.000000,25.14,8.800000
209097,43324,1011558,1.00,14.800000,14.36,14.360000
20229,5641,1002002,1.00,3.200000,3.10,3.100000
130649,30563,1019844,1.00,20.000000,17.60,8.800000
18862,5196,1003082,8.00,7.500000,7.50,60.000000
143655,32720,1013440,1.00,18.000000,14.25,14.250000
216803,44668,1011309,1.00,16.800000,14.21,14.210000
1078,486,1001650,1.00,16.700000,16.70,16.700000
105043,26607,1012360,1.00,20.000000,19.43,6.800000
35401,12187,1011980,1.00,2.800000,2.80,2.800000
87063,24018,1017142,1.00,90.000000,88.00,88.000000
65206,20834,1001684,1.00,12.800000,12.16,12.160000
184033,39101,1011281,1.00,60.000000,43.60,43.600000
218921,45047,1015320,8.00,14.000000,12.80,102.400000
237360,48782,1021920,2.00,33.600000,29.80,14.900000
83342,23489,1014128,2.00,19.600000,19.60,19.600000
225819,46295,1018867,1.00,19.800000,18.81,9.410000
44132,16152,1001882,2.00,3.900000,3.90,7.800000
182256,38831,1019642,1.00,55.000000,55.00,55.000000
163511,36051,1011073,10.00,4.800000,4.40,44.000000
92297,24826,1010153,2.00,15.800000,15.00,18.000000
156278,35059,1019582,1.00,100.000000,50.00,25.000000
1104,490,1010281,0.50,21.600000,20.95,5.240000
65367,20846,1014684,4.00,19.800000,18.43,36.880000
150176,33980,1010142,2.00,8.000000,3.80,7.600000
69105,21359,1001807,1.00,1.600000,1.60,1.600000
245420,50669,1019633,1.00,26.000000,22.80,22.800000
235251,48368,1014040,3.00,6.500000,2.80,8.400000
119507,28760,1010249,1.00,16.000000,9.80,14.700000
152517,34433,1002991,1.00,28.000000,19.30,19.300000
177862,38197,1021501,1.00,1198.000000,1198.00,1198.000000
90942,24581,1012680,1.00,32.000000,28.28,14.140000
175335,37879,1010362,1.00,109.000000,92.00,92.000000
78200,22801,1016130,2.00,18.800000,16.50,33.000000
65824,20912,1015123,1.00,67.000000,67.00,67.000000
110231,27358,1013461,2.00,28.000000,18.62,18.620000
14229,3623,1010967,1.00,8.900000,8.90,8.900000
107834,27019,1014640,1.00,16.600000,7.20,3.600000
147440,33494,1014641,1.00,35.000000,28.31,14.160000
239008,49102,1012663,1.00,19.800000,18.80,9.400000
30103,9334,1013214,1.00,8.700000,0.00,0.000000
87626,24117,1011674,1.00,13.600000,11.80,11.800000
235683,48472,1020538,1.00,7.500000,6.90,6.900000
102207,26240,1014700,1.00,39.400000,11.98,5.990000
225690,46271,1019002,1.00,7.900000,7.90,7.900000
236848,48694,1016840,1.00,128.000000,88.00,88.000000
127276,30013,1010142,5.00,8.000000,3.80,19.000000
26034,7793,1011654,1.00,12.800000,10.80,10.800000
71444,21731,1016185,1.00,11.600000,11.60,11.600000
21867,6277,1003222,1.00,8.800000,8.54,8.540000
239837,49274,1023340,1.00,68.000000,68.00,68.000000
82485,23384,1011677,1.00,8.200000,8.20,8.200000
218548,44978,1012360,1.00,23.600000,23.60,11.800000
119725,28797,1015864,1.00,19.800000,17.60,17.600000
247240,51033,1014040,10.00,6.500000,2.80,28.000000
110176,27350,1011153,5.00,9.800000,8.17,40.850000
57360,19665,1010598,1.00,22.500000,22.50,22.500000
227929,46665,1019633,1.00,26.000000,22.00,22.000000
170509,37133,1001231,1.00,7.200000,7.00,7.000000
249050,51461,1014040,20.00,6.500000,2.80,56.000000
124734,29598,1016429,1.00,158.000000,139.00,139.000000
63288,20529,1001848,1.00,6.600000,6.60,6.600000
86894,23999,1018243,1.00,35.400000,35.00,35.000000
214010,44192,1010265,1.00,19.800000,18.81,9.410000
56786,19572,1014520,1.00,10.600000,10.60,10.600000
190342,40113,1013461,1.00,19.600000,18.62,9.310000
57696,19707,1000951,2.00,25.500000,25.50,51.000000
248833,51405,1019502,1.00,16.800000,16.80,16.800000
28308,8692,1010778,2.00,3.200000,3.20,6.400000
240723,49511,1020486,1.00,8.900000,8.90,8.900000
212916,44014,1016840,1.00,128.000000,88.00,88.000000
151739,34290,1012366,1.00,35.000000,29.80,14.900000
138677,31828,1018773,1.00,80.000000,69.65,24.380000
139879,32048,1014821,1.00,160.000000,108.00,108.000000
